dataset,q,seed,f1,recall,precision,roc_auc,gray_ratio,llm_call_rate,shortcut_filter_rate,xgb_shortcut_rate,instability,worst_case_recall,prr,ensemble_entropy_mean,model_discrepancy_mean,llm_calls,billed_llm_calls,cache_hits,cache_hit_rate,prompt_tokens,completion_tokens,total_tokens,cost_usd,avg_cost_per_call_usd,billed_prompt_tokens,billed_completion_tokens,billed_total_tokens,billed_cost_usd,billed_avg_cost_per_call_usd,llm_only_latency_ms,llm_only_avg_latency_ms_per_sample,billed_llm_only_latency_ms,billed_llm_only_avg_latency_ms_per_sample,uses_actual_api_usage,base_latency_ms,routing_feature_latency_ms,routing_overhead_ms,mode_wall_latency_ms,total_latency_ms,avg_latency_ms_per_sample,tau,gray_margin,entropy_threshold,discrepancy_threshold,mode
val,0.6,3,0.8984444313006447,0.8420177383592018,0.9629770508431597,0.8953279482401758,0.3555590750712702,0.0,0.3007602153943617,0.3007602153943617,0.0038979866972902,0.0,1.0,0.3808220284342788,0.0800929548690703,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,2589.3835160008166,7.628209015820175,7.639708986971527,7.639708986971527,2604.6514340036083,0.2062600121954076,0.4100000000000001,0.2564322105611923,0.7228677466422825,1.0,no_llm
val,0.6,4,0.8947867298578199,0.8372505543237251,0.9608142493638676,0.894136060048869,0.3593601520430788,0.0,0.30218561925879,0.30218561925879,0.0041356841908974,0.0,1.0,0.3868820637868209,0.0815039933315976,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,2589.3835160008166,5.973040999379009,4.224333009915426,4.224333009915426,2599.580890010111,0.205858480361903,0.4100000000000001,0.2564322105611923,0.7228677466422825,1.0,no_llm
val,0.6,5,0.9074298930326684,0.8699556541019956,0.9482779456193352,0.9073609520110522,0.3253088375039594,0.0,0.2514254038644282,0.2514254038644282,0.0049587041179436,0.0,1.0,0.3942566887675946,0.0814142940421813,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,2589.3835160008166,5.885999999009073,3.484791988739744,3.484791988739744,2598.7543079885654,0.205793024072582,0.4100000000000001,0.2564322105611923,0.7228677466422825,1.0,no_llm
val,0.6,6,0.896514809087665,0.8355875831485587,0.9670259173723376,0.8945258688502022,0.3632404181184669,0.0,0.3000475134621476,0.3000475134621476,0.0036569724637197,0.0,1.0,0.3800130326617023,0.0768492546124022,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,2589.3835160008166,5.793666001409292,3.566208004485816,3.566208004485816,2598.7433900067117,0.2057921594873861,0.4100000000000001,0.2564322105611923,0.7228677466422825,1.0,no_llm
val,0.6,7,0.8998037699946483,0.8388026607538802,0.9703732204694112,0.8949877950452554,0.3652993348115299,0.0,0.311529933481153,0.311529933481153,0.0034349222554643,0.0,1.0,0.3767564759733551,0.0782279755599556,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,2589.3835160008166,5.709332996048033,3.486166999209672,3.486166999209672,2598.5790159960743,0.205779142856832,0.4100000000000001,0.2564322105611923,0.7228677466422825,1.0,no_llm
val,0.6,8,0.8951632118179652,0.8330376940133037,0.9673017507723995,0.8923083895851053,0.363715552739943,0.0,0.3079664238200824,0.3079664238200824,0.0035819401714394,0.0,1.0,0.3822953811852591,0.0780204802432647,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,2589.3835160008166,5.947833007667214,3.484582994133234,3.484582994133234,2598.815932002617,0.2057979040230137,0.4100000000000001,0.2564322105611923,0.7228677466422825,1.0,no_llm
val,0.6,9,0.8947868424177651,0.8353658536585366,0.963308616722066,0.8907874715463542,0.3547671840354767,0.0,0.3008394044979411,0.3008394044979411,0.0040510924420167,0.0,1.0,0.3797341956060401,0.0797808194556058,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,2589.3835160008166,5.651000014040619,3.612166008679196,3.612166008679196,2598.6466820235364,0.2057845012688894,0.4100000000000001,0.2564322105611923,0.7228677466422825,1.0,no_llm
val,0.6,0,0.891513353115727,0.8327050997782706,0.9592592592592591,0.8866444240687117,0.353025023756731,0.060183718720304,0.2928413050364269,0.2928413050364269,0.0041181681241696,0.0,1.0,0.3950737457725581,0.0850487596919726,760,0,0,0.0,722000,91200,813200,0.16302,0.0002145,0,0,0,0.0,0.0,684000.0,54.16534684827368,0.0,0.0,False,2589.3835160008166,9.710000002087328,0.0,7.873333001043648,686599.0935160029,54.37116673392484,0.4100000000000001,0.2564322105611923,0.7228677466422825,1.0,selective
val,0.6,1,0.8997322225528117,0.8381374722838137,0.9710982658959536,0.8936400878068447,0.3523123218245169,0.0616883116883116,0.2906240101362052,0.2906240101362052,0.0038677079545123,0.0,1.0,0.3797202808458657,0.07788207223162,779,0,0,0.0,740050,93480,833530,0.1670954999999999,0.0002144999999999,0,0,0,0.0,0.0,701100.0,55.51948051948052,0.0,0.0,False,2589.3835160008166,6.340249998174841,0.0,6.780583000363549,703695.723765999,55.72503355764959,0.4100000000000001,0.2564322105611923,0.7228677466422825,1.0,selective
val,0.6,2,0.901094956022258,0.8348115299334812,0.9788119069283764,0.8968225942841972,0.3572220462464365,0.0574912891986062,0.2997307570478302,0.2997307570478302,0.0036205825159785,0.0,1.0,0.3778964601857879,0.0770701409409074,726,0,0,0.0,689700,87120,776820,0.155727,0.0002145,0,0,0,0.0,0.0,653400.0,51.74216027874565,0.0,0.0,False,2589.3835160008166,5.6197499980044086,0.0,6.629749997955514,655995.0032659988,51.94765626116557,0.4100000000000001,0.2564322105611923,0.7228677466422825,1.0,selective
val,0.6,3,0.9010202255235368,0.837139689578714,0.9754553675235758,0.8948178413577121,0.3555590750712702,0.0547988596769084,0.3007602153943617,0.3007602153943617,0.0038089629656907,0.0,1.0,0.3808220284342788,0.0800929548690703,692,0,0,0.0,657400,83040,740440,0.1484339999999999,0.0002144999999999,0,0,0,0.0,0.0,622800.0,49.31897370921761,0.0,0.0,False,2589.3835160008166,6.068959002732299,0.0,6.439666998630855,625395.4524750035,49.52450526409594,0.4100000000000001,0.2564322105611923,0.7228677466422825,1.0,selective
val,0.6,4,0.897803247373448,0.8337028824833703,0.9725814795654424,0.895681314251159,0.3593601520430788,0.0571745327842888,0.30218561925879,0.30218561925879,0.0041005489852799,0.0,1.0,0.3868820637868209,0.0815039933315976,722,0,0,0.0,685900,86640,772540,0.1548689999999999,0.0002144999999999,0,0,0,0.0,0.0,649800.0,51.457079505859994,0.0,0.0,False,2589.3835160008166,6.006625000736676,0.0,6.710166999255307,652395.3901410016,51.66260612456458,0.4100000000000001,0.2564322105611923,0.7228677466422825,1.0,selective
val,0.6,5,0.9096634979879864,0.8646341463414634,0.9596407038267504,0.9067417933048508,0.3253088375039594,0.0738834336395312,0.2514254038644282,0.2514254038644282,0.0052870652060894,0.0,1.0,0.3942566887675946,0.0814142940421813,933,0,0,0.0,886350,111960,998310,0.2001285,0.0002144999999999,0,0,0,0.0,0.0,839700.0,66.49509027557808,0.0,0.0,False,2589.3835160008166,6.238166999537498,0.0,7.473457997548394,842295.6216830004,66.70063522988599,0.4100000000000001,0.2564322105611923,0.7228677466422825,1.0,selective
val,0.6,6,0.8996818154529627,0.8307095343680709,0.9811444284404872,0.8969675050761796,0.3632404181184669,0.0631929046563192,0.3000475134621476,0.3000475134621476,0.0036668343910444,0.0,1.0,0.3800130326617023,0.0768492546124022,798,0,0,0.0,758100,95760,853860,0.171171,0.0002144999999999,0,0,0,0.0,0.0,718200.0,56.87361419068736,0.0,0.0,False,2589.3835160008166,6.179791998874862,0.0,6.875374998344341,720795.5633079996,57.0791545223313,0.4100000000000001,0.2564322105611923,0.7228677466422825,1.0,selective
val,0.6,7,0.902336728579988,0.8348115299334812,0.9817470664928292,0.8956731100142084,0.3652993348115299,0.0537694013303769,0.311529933481153,0.311529933481153,0.0033567457695135,0.0,1.0,0.3767564759733551,0.0782279755599556,679,0,0,0.0,645050,81480,726530,0.1456454999999999,0.0002144999999999,0,0,0,0.0,0.0,611100.0,48.392461197339244,0.0,0.0,False,2589.3835160008166,6.0923329983779695,0.0,6.796541998483008,613695.4758489992,48.59799460318334,0.4100000000000001,0.2564322105611923,0.7228677466422825,1.0,selective
val,0.6,8,0.8984829405768423,0.8305986696230598,0.97845109050542,0.8940214772788728,0.363715552739943,0.0557491289198606,0.3079664238200824,0.3079664238200824,0.0035198536287033,0.0,1.0,0.3822953811852591,0.0780204802432647,704,0,0,0.0,668800,84480,753280,0.1510079999999999,0.0002144999999999,0,0,0,0.0,0.0,633600.0,50.17421602787456,0.0,0.0,False,2589.3835160008166,5.935875000432134,0.0,6.812834002630552,636195.3193910012,50.37973704395005,0.4100000000000001,0.2564322105611923,0.7228677466422825,1.0,selective
val,0.6,9,0.8972533062054934,0.8311529933481153,0.974775711871018,0.8914189519717208,0.3547671840354767,0.0539277795375356,0.3008394044979411,0.3008394044979411,0.004045450756589,0.0,1.0,0.3797341956060401,0.0797808194556058,681,0,0,0.0,646950,81720,728670,0.1460745,0.0002144999999999,0,0,0,0.0,0.0,612900.0,48.53500158378207,0.0,0.0,False,2589.3835160008166,6.020124998030951,0.0,6.738083000527695,615495.4036409989,48.740529271539344,0.4100000000000001,0.2564322105611923,0.7228677466422825,1.0,selective
val,0.6,0,0.8923679060665362,0.8341463414634146,0.9593267882187938,0.8934418341109434,0.353025023756731,0.353025023756731,0.0,0.0,0.004449475639369,0.0,1.0,0.3950737457725581,0.0850487596919726,4458,0,0,0.0,4235100,534960,4770060,0.956241,0.0002144999999999,0,0,0,0.0,0.0,4012200.0,317.72252138105796,0.0,0.0,False,2589.3835160008166,7.845916989026591,0.0,9.4757080078125,4014797.22943299,317.9281936516463,0.4100000000000001,0.2564322105611923,0.7228677466422825,1.0,selective_no_filter
val,0.6,1,0.900059488399762,0.8386917960088692,0.9711168164313222,0.9011440762336468,0.3523123218245169,0.3523123218245169,0.0,0.0,0.0041567609604317,0.0,1.0,0.3797202808458657,0.07788207223162,4449,0,0,0.0,4226550,533880,4760430,0.9543104999999998,0.0002144999999999,0,0,0,0.0,0.0,4004100.0,317.08108964206525,0.0,0.0,False,2589.3835160008166,5.846041982294992,0.0,9.390833001816643,4006695.229557983,317.2866035443446,0.4100000000000001,0.2564322105611923,0.7228677466422825,1.0,selective_no_filter
val,0.6,2,0.9014893235241342,0.8354767184035476,0.9788284192752306,0.9050133418714756,0.3572220462464365,0.3572220462464365,0.0,0.0,0.0039071267506358,0.0,1.0,0.3778964601857879,0.0770701409409074,4511,0,0,0.0,4285450,541320,4826770,0.9676095,0.0002145,0,0,0,0.0,0.0,4059900.0,321.4998416217928,0.0,0.0,False,2589.3835160008166,5.736458988394588,0.0,9.923292003804818,4062495.1199749894,321.70534684629314,0.4100000000000001,0.2564322105611923,0.7228677466422825,1.0,selective_no_filter
val,0.6,3,0.9014134907854716,0.8378048780487805,0.9754743771782626,0.9030543114340636,0.3555590750712702,0.3555590750712702,0.0,0.0,0.0040676673840219,0.0,1.0,0.3808220284342788,0.0800929548690703,4490,0,0,0.0,4265500,538800,4804300,0.963105,0.0002144999999999,0,0,0,0.0,0.0,4041000.0,320.00316756414315,0.0,0.0,False,2589.3835160008166,7.628209015820175,0.0,9.5951670082286,4043597.011725017,320.2088225946323,0.4100000000000001,0.2564322105611923,0.7228677466422825,1.0,selective_no_filter
val,0.6,4,0.8981978756414847,0.8343680709534368,0.9726027397260274,0.9002607841161057,0.3593601520430788,0.3593601520430788,0.0,0.0,0.0044957113563052,0.0,1.0,0.3868820637868209,0.0815039933315976,4538,0,0,0.0,4311100,544560,4855660,0.973401,0.0002144999999999,0,0,0,0.0,0.0,4084200.0,323.424136838771,0.0,0.0,False,2589.3835160008166,5.973040999379009,0.0,9.365875012008472,4086795.356557,323.6296607979886,0.4100000000000001,0.2564322105611923,0.7228677466422825,1.0,selective_no_filter
val,0.6,5,0.9096634979879864,0.8646341463414634,0.9596407038267504,0.9149908923751604,0.3253088375039594,0.3253088375039594,0.0,0.0,0.0056588865128398,0.0,1.0,0.3942566887675946,0.0814142940421813,4108,0,0,0.0,3902600,492960,4395560,0.8811659999999999,0.0002144999999999,0,0,0,0.0,0.0,3697200.0,292.7779537535635,0.0,0.0,False,2589.3835160008166,5.885999999009073,0.0,8.974290976766497,3699795.269516,292.98347082008235,0.4100000000000001,0.2564322105611923,0.7228677466422825,1.0,selective_no_filter
val,0.6,6,0.900605842480955,0.8322616407982262,0.9811789308587112,0.9018270559141792,0.3632404181184669,0.3632404181184669,0.0,0.0,0.0039987969529023,0.0,1.0,0.3800130326617023,0.0768492546124022,4587,0,0,0.0,4357650,550440,4908090,0.9839115,0.0002144999999999,0,0,0,0.0,0.0,4128300.0,326.91637630662024,0.0,0.0,False,2589.3835160008166,5.793666001409292,0.0,9.884333005174994,4130895.177182002,327.1218860612925,0.4100000000000001,0.2564322105611923,0.7228677466422825,1.0,selective_no_filter
val,0.6,7,0.9025339962858684,0.8351441241685145,0.9817542030496548,0.904586936642396,0.3652993348115299,0.3652993348115299,0.0,0.0,0.0037896747507312,0.0,1.0,0.3767564759733551,0.0782279755599556,4613,0,0,0.0,4382350,553560,4935910,0.9894885,0.0002145,0,0,0,0.0,0.0,4151700.0,328.7694013303769,0.0,0.0,False,2589.3835160008166,5.709332996048033,0.0,9.207707975292578,4154295.0928489966,328.97490440679417,0.4100000000000001,0.2564322105611923,0.7228677466422825,1.0,selective_no_filter
val,0.6,8,0.8995387288084826,0.8323725055432373,0.9784960250228072,0.89708113529432,0.363715552739943,0.363715552739943,0.0,0.0,0.0038677485406222,0.0,1.0,0.3822953811852591,0.0780204802432647,4593,0,0,0.0,4363350,551160,4914510,0.9851985,0.0002144999999999,0,0,0,0.0,0.0,4133700.0,327.3439974659487,0.0,0.0,False,2589.3835160008166,5.947833007667214,0.0,9.129999991273507,4136295.3313490087,327.54951942896804,0.4100000000000001,0.2564322105611923,0.7228677466422825,1.0,selective_no_filter
val,0.6,9,0.8979128042581185,0.8322616407982262,0.9748084664329308,0.9018889410573204,0.3547671840354767,0.3547671840354767,0.0,0.0,0.0043657700394864,0.0,1.0,0.3797341956060401,0.0797808194556058,4480,0,0,0.0,4256000,537600,4793600,0.96096,0.0002144999999999,0,0,0,0.0,0.0,4032000.0,319.29046563192907,0.0,0.0,False,2589.3835160008166,5.651000014040619,0.0,9.520292020170018,4034595.034516015,319.49596408900976,0.4100000000000001,0.2564322105611923,0.7228677466422825,1.0,selective_no_filter
val,0.6,0,0.891513353115727,0.8327050997782706,0.9592592592592591,0.8866435022443351,0.353025023756731,0.060183718720304,0.2928413050364269,0.2928413050364269,0.0041189556956036,0.0,1.0,0.3950737457725581,0.0850487596919726,760,0,0,0.0,722000,91200,813200,0.16302,0.0002145,0,0,0,0.0,0.0,684000.0,54.16534684827368,0.0,0.0,False,2589.3835160008166,7.845916989026591,0.0,8.583832997828722,686597.2294329898,54.37101911886204,0.4100000000000001,0.2564322105611923,0.7228677466422825,1.0,selective_no_graph
val,0.6,1,0.8997322225528117,0.8381374722838137,0.9710982658959536,0.8936390430725513,0.3523123218245169,0.0616883116883116,0.2906240101362052,0.2906240101362052,0.0038681417956015,0.0,1.0,0.3797202808458657,0.07788207223162,779,0,0,0.0,740050,93480,833530,0.1670954999999999,0.0002144999999999,0,0,0,0.0,0.0,701100.0,55.51948051948052,0.0,0.0,False,2589.3835160008166,5.846041982294992,0.0,7.410416001221165,703695.2295579831,55.72499442175983,0.4100000000000001,0.2564322105611923,0.7228677466422825,1.0,selective_no_graph
val,0.6,2,0.901094956022258,0.8348115299334812,0.9788119069283764,0.8968210271827572,0.3572220462464365,0.0574912891986062,0.2997307570478302,0.2997307570478302,0.0036211588765115,0.0,1.0,0.3778964601857879,0.0770701409409074,726,0,0,0.0,689700,87120,776820,0.155727,0.0002145,0,0,0,0.0,0.0,653400.0,51.74216027874565,0.0,0.0,False,2589.3835160008166,5.736458988394588,0.0,7.710833015153184,655995.1199749892,51.9476655032459,0.4100000000000001,0.2564322105611923,0.7228677466422825,1.0,selective_no_graph
val,0.6,3,0.9010202255235368,0.837139689578714,0.9754553675235758,0.8948157826166045,0.3555590750712702,0.0547988596769084,0.3007602153943617,0.3007602153943617,0.003809075372672,0.0,1.0,0.3808220284342788,0.0800929548690703,692,0,0,0.0,657400,83040,740440,0.1484339999999999,0.0002144999999999,0,0,0,0.0,0.0,622800.0,49.31897370921761,0.0,0.0,False,2589.3835160008166,7.628209015820175,0.0,7.350792002398521,625397.0117250166,49.524628739706735,0.4100000000000001,0.2564322105611923,0.7228677466422825,1.0,selective_no_graph
val,0.6,4,0.897803247373448,0.8337028824833703,0.9725814795654424,0.8956741547485018,0.3593601520430788,0.0571745327842888,0.30218561925879,0.30218561925879,0.004101390379849,0.0,1.0,0.3868820637868209,0.0815039933315976,722,0,0,0.0,685900,86640,772540,0.1548689999999999,0.0002144999999999,0,0,0,0.0,0.0,649800.0,51.457079505859994,0.0,0.0,False,2589.3835160008166,5.973040999379009,0.0,8.24408300104551,652395.3565570002,51.66260346507762,0.4100000000000001,0.2564322105611923,0.7228677466422825,1.0,selective_no_graph
val,0.6,5,0.9096634979879864,0.8646341463414634,0.9596407038267504,0.9067399189286188,0.3253088375039594,0.0738834336395312,0.2514254038644282,0.2514254038644282,0.0052888403129118,0.0,1.0,0.3942566887675946,0.0814142940421813,933,0,0,0.0,886350,111960,998310,0.2001285,0.0002144999999999,0,0,0,0.0,0.0,839700.0,66.49509027557808,0.0,0.0,False,2589.3835160008166,5.885999999009073,0.0,7.643749995622784,842295.2695159998,66.70060734209692,0.4100000000000001,0.2564322105611923,0.7228677466422825,1.0,selective_no_graph
val,0.6,6,0.8996818154529627,0.8307095343680709,0.9811444284404872,0.8969693487249324,0.3632404181184669,0.0631929046563192,0.3000475134621476,0.3000475134621476,0.0036670321840303,0.0,1.0,0.3800130326617023,0.0768492546124022,798,0,0,0.0,758100,95760,853860,0.171171,0.0002144999999999,0,0,0,0.0,0.0,718200.0,56.87361419068736,0.0,0.0,False,2589.3835160008166,5.793666001409292,0.0,7.277374999830499,720795.1771820022,57.0791239453597,0.4100000000000001,0.2564322105611923,0.7228677466422825,1.0,selective_no_graph
val,0.6,7,0.902336728579988,0.8348115299334812,0.9817470664928292,0.8956666879710522,0.3652993348115299,0.0537694013303769,0.311529933481153,0.311529933481153,0.0033576251195739,0.0,1.0,0.3767564759733551,0.0782279755599556,679,0,0,0.0,645050,81480,726530,0.1456454999999999,0.0002144999999999,0,0,0,0.0,0.0,611100.0,48.392461197339244,0.0,0.0,False,2589.3835160008166,5.709332996048033,0.0,7.266458007507026,613695.0928489969,48.59796427375648,0.4100000000000001,0.2564322105611923,0.7228677466422825,1.0,selective_no_graph
val,0.6,8,0.8984829405768423,0.8305986696230598,0.97845109050542,0.8940179743462422,0.363715552739943,0.0557491289198606,0.3079664238200824,0.3079664238200824,0.0035211144490372,0.0,1.0,0.3822953811852591,0.0780204802432647,704,0,0,0.0,668800,84480,753280,0.1510079999999999,0.0002144999999999,0,0,0,0.0,0.0,633600.0,50.17421602787456,0.0,0.0,False,2589.3835160008166,5.947833007667214,0.0,7.526041008532047,636195.3313490085,50.37973799089392,0.4100000000000001,0.2564322105611923,0.7228677466422825,1.0,selective_no_graph
val,0.6,9,0.8972533062054934,0.8311529933481153,0.974775711871018,0.891419412883909,0.3547671840354767,0.0539277795375356,0.3008394044979411,0.3008394044979411,0.0040460889636165,0.0,1.0,0.3797341956060401,0.0797808194556058,681,0,0,0.0,646950,81720,728670,0.1460745,0.0002144999999999,0,0,0,0.0,0.0,612900.0,48.53500158378207,0.0,0.0,False,2589.3835160008166,5.651000014040619,0.0,7.45995799661614,615495.0345160149,48.74050004086275,0.4100000000000001,0.2564322105611923,0.7228677466422825,1.0,selective_no_graph
val,0.8,0,0.8941358391816343,0.833370288248337,0.9644598409032588,0.8870819526452671,0.0,0.0,0.0,0.0,0.0043092648809283,0.0,1.0,0.3950737533606819,0.0850487591722674,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,13364.94629200024,6.557583001267631,4.057624999404652,4.057624999404652,13375.561500000911,1.0591987250555046,0.4100000000000001,0.2798569406098888,0.7042773411592208,1.0,ensemble_only
val,0.8,1,0.9016168486367162,0.8376940133037694,0.9761012789045344,0.8851405597809254,0.0,0.0,0.0,0.0,0.0040764368258376,0.0,1.0,0.379720288388808,0.0778820725069243,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,13364.94629200024,6.15066699901945,3.792374998738523,3.792374998738523,13374.889333998,1.059145496832277,0.4100000000000001,0.2798569406098888,0.7042773411592208,1.0,ensemble_only
val,0.8,2,0.9016452503902966,0.8323725055432373,0.9834948912758712,0.8964970980968628,0.0,0.0,0.0,0.0,0.0040718543101694,0.0,1.0,0.3778964635608284,0.0770701409150461,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,13364.94629200024,5.691999998816755,30.358833999343915,30.358833999343915,13400.9971259984,1.061212949477225,0.4100000000000001,0.2798569406098888,0.7042773411592208,1.0,ensemble_only
val,0.8,3,0.9015990896568246,0.8344789356984479,0.980461117624072,0.8957253774563547,0.0,0.0,0.0,0.0,0.0041562505668401,0.0,1.0,0.3808220293243007,0.0800929553374466,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,13364.94629200024,5.815459000586998,3.951208000216866,3.951208000216866,13374.712959001045,1.0591315298543749,0.4100000000000001,0.2798569406098888,0.7042773411592208,1.0,ensemble_only
val,0.8,4,0.8995575750328829,0.8340354767184035,0.9762522709576952,0.8882012010757077,0.0,0.0,0.0,0.0,0.0043446691974159,0.0,1.0,0.3868820577974179,0.0815039892067131,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,13364.94629200024,5.764749999798369,3.819749999820488,3.819749999820488,13374.53079199986,1.059117104212849,0.4100000000000001,0.2798569406098888,0.7042773411592208,1.0,ensemble_only
val,0.8,5,0.9077157598499062,0.8582039911308204,0.963290194126431,0.9131343380809336,0.0,0.0,0.0,0.0,0.0044175974995431,0.0,1.0,0.3942567019769495,0.0814142985357691,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,13364.94629200024,5.581792000157293,3.62512499850709,3.62512499850709,13374.153208998903,1.0590872037534769,0.4100000000000001,0.2798569406098888,0.7042773411592208,1.0,ensemble_only
val,0.8,6,0.9009193054136876,0.8311529933481153,0.9834710743801652,0.8850886917960088,0.0,0.0,0.0,0.0,0.0041192387812882,0.0,1.0,0.380013032238627,0.0768492552313749,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,13364.94629200024,5.565542000113055,3.6162079995847303,3.6162079995847303,13374.128041999938,1.0590852108013888,0.4100000000000001,0.2798569406098888,0.7042773411592208,1.0,ensemble_only
val,0.8,7,0.9047933289339491,0.8360310421286031,0.9858805072558504,0.8882850870939671,0.0,0.0,0.0,0.0,0.0040207484624366,0.0,1.0,0.3767564747213425,0.0782279746962419,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,13364.94629200024,5.543292001675582,3.598541999963345,3.598541999963345,13374.08812600188,1.059082049889284,0.4100000000000001,0.2798569406098888,0.7042773411592208,1.0,ensemble_only
val,0.8,8,0.9015911137796456,0.8323725055432373,0.983366077275704,0.8834730102113559,0.0,0.0,0.0,0.0,0.0040234567946585,0.0,1.0,0.3822953819944866,0.0780204778784182,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,13364.94629200024,5.4957499996817205,4.319749998103362,4.319749998103362,13374.761791998026,1.0591353968956307,0.4100000000000001,0.2798569406098888,0.7042773411592208,1.0,ensemble_only
val,0.8,9,0.8994607549430796,0.8321507760532151,0.9786179921773144,0.886945030997881,0.0,0.0,0.0,0.0,0.0041797430753095,0.0,1.0,0.3797341926704491,0.0797808164306349,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,13364.94629200024,5.538166999031091,3.724875001353212,3.724875001353212,13374.209334000623,1.0590916482420514,0.4100000000000001,0.2798569406098888,0.7042773411592208,1.0,ensemble_only
val,0.8,0,0.8895553987297107,0.838470066518847,0.9472695390781564,0.8847839673846245,0.3887393094710168,0.0,0.3131137155527399,0.3131137155527399,0.0039761364040774,0.0,1.0,0.3950737533606819,0.0850487591722674,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,13364.94629200024,6.557583001267631,3.5013749984500464,3.5013749984500464,13375.005249999958,1.059154676116563,0.4100000000000001,0.2798569406098888,0.7042773411592208,1.0,no_llm
val,0.8,1,0.8971863387011149,0.8431263858093127,0.9586537249464264,0.8907669763177173,0.3921444409249287,0.0,0.3177066835603421,0.3177066835603421,0.0038499454856763,0.0,1.0,0.379720288388808,0.0778820725069243,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,13364.94629200024,6.15066699901945,3.5165000008419156,3.5165000008419156,13374.613459000102,1.059123650538494,0.4100000000000001,0.2798569406098888,0.7042773411592208,1.0,no_llm
val,0.8,2,0.8996145864215832,0.841019955654102,0.9669853409815168,0.8958304039803148,0.3968165980361102,0.0,0.3257839721254355,0.3257839721254355,0.0036808163409998,0.0,1.0,0.3778964635608284,0.0770701409150461,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,13364.94629200024,5.691999998816755,3.5126250004395843,3.5126250004395843,13374.150916999495,1.0590870222520985,0.4100000000000001,0.2798569406098888,0.7042773411592208,1.0,no_llm
val,0.8,3,0.8984444313006447,0.8420177383592018,0.9629770508431597,0.8953279175126966,0.3938866012036743,0.0,0.3252296484003801,0.3252296484003801,0.0038979879589894,0.0,1.0,0.3808220293243007,0.0800929553374466,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,13364.94629200024,5.815459000586998,3.4744169970508665,3.4744169970508665,13374.23616799788,1.0590937732022394,0.4100000000000001,0.2798569406098888,0.7042773411592208,1.0,no_llm
val,0.8,4,0.8947867298578199,0.8372505543237251,0.9608142493638676,0.8941360600488689,0.3983211910041178,0.0,0.328397212543554,0.328397212543554,0.0041356857535508,0.0,1.0,0.3868820577974179,0.0815039892067131,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,13364.94629200024,5.764749999798369,3.478207996522542,3.478207996522542,13374.189249996562,1.059090057807773,0.4100000000000001,0.2798569406098888,0.7042773411592208,1.0,no_llm
val,0.8,5,0.9074298930326684,0.8699556541019956,0.9482779456193352,0.9073609827385312,0.3634779854292049,0.0,0.2744694330060184,0.2744694330060184,0.0049587045569198,0.0,1.0,0.3942567019769495,0.0814142985357691,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,13364.94629200024,5.581792000157293,3.732291002961574,3.732291002961574,13374.26037500336,1.0590956901333035,0.4100000000000001,0.2798569406098888,0.7042773411592208,1.0,no_llm
